Date,Home Team,Rating,Win Probability,Away Team,Rating,Win Probability,Home Score,Away Score,Home Rating (New),Away Rating (New)
1999-01-17,boston-university,1490.7892349941721,0.6470954784810344,northeastern,1485.4647779807342,0.35290452151896545,1,3,1484.3182802093618,1491.9357327655446
1999-01-17,maine,1556.187252545227,0.7492748452638426,massachusetts,1466.0099546850797,0.2507251547361575,5,0,1558.6945040925887,1463.502703137718
1999-01-19,sacred-heart,1481.1448953150489,0.6265314684639114,army,1491.269345345833,0.3734685315360886,1,2,1474.8795806304097,1497.5346600304722
1999-01-20,fairfield,1449.3471424697063,0.4975738101099989,quinnipiac-college,1551.0330451116897,0.5024261898900011,1,5,1444.3714043686064,1556.0087832127897
1999-01-21,michigan,1541.773244944911,0.6888783618253933,bowling-green,1503.6883143105354,0.31112163817460675,5,4,1544.8844613266572,1500.5770979287893
1999-01-21,ohio-state,1514.4479909949819,0.6482571657852283,ferris-state,1508.2391640048656,0.3517428342147717,3,0,1517.9654193371296,1504.721735662718
1999-01-22,union,1447.165634471069,0.5709428168073583,army,1497.5346600304722,0.42905718319264174,2,0,1451.4562063029955,1493.2440881985458
1999-01-22,alaska,1459.8750297976471,0.6721308748487476,nebraska-omaha,1435.1737003378933,0.3278691251512525,4,0,1463.1537210491597,1431.8950090863807
1999-01-22,air-force,1482.8965954717069,0.5738998707651353,niagara,1531.1668110601943,0.42610012923486473,4,1,1487.1575967640556,1526.9058097678455
1999-01-22,rensselaer,1538.2151126264523,0.7417922113697238,western-michigan,1454.8899403213468,0.25820778863027616,5,2,1540.7971905127552,1452.307862435044
1999-01-22,north-dakota,1568.4979360386164,0.7524098693432837,minnesota,1475.4094742248617,0.2475901306567163,5,4,1570.9738373451837,1472.9335729182944
1999-01-22,minnesota-duluth,1455.4986148345174,0.5882954062965221,st-cloud-state,1493.4947170615455,0.4117045937034779,3,6,1449.6156607715523,1499.3776711245107
1999-01-22,sacred-heart,1474.8795806304097,0.5961606773678007,holy-cross,1507.2176918738694,0.4038393226321993,2,4,1468.9179738567316,1513.1792986475475
1999-01-22,colorado-college,1520.6249831506625,0.7066595382224156,michigan-tech,1467.8896815667613,0.29334046177758444,3,2,1523.5583877684383,1464.9562769489855
1999-01-22,american-international,1505.1141492812803,0.7161227410980995,fairfield,1444.3714043686064,0.2838772589019006,9,3,1507.9529218702994,1441.5326317795873
1999-01-22,northeastern,1491.9357327655446,0.6768471298412804,massachusetts,1463.502703137718,0.32315287015871963,2,2,1490.1672614671318,1465.2711744361309
1999-01-22,umass-lowell,1509.9265909885662,0.5788089459533593,new-hampshire,1554.7041523804362,0.42119105404664064,1,3,1504.1385015290325,1560.49224183997
1999-01-22,merrimack,1490.4198986370425,0.5455300389317056,maine,1558.6945040925887,0.45446996106829435,2,5,1484.9645982477255,1564.1498044819057
1999-01-22,boston-college,1528.3126850353508,0.6570447878620982,providence,1515.3696582401817,0.3429552121379018,0,3,1521.7422371567297,1521.9401061188028
1999-01-22,northern-michigan,1528.7621729704936,0.6262878449243894,notre-dame,1539.0674692384266,0.37371215507561056,3,3,1527.4992945212496,1540.3303476876706
1999-01-22,cornell,1498.4489443855807,0.5981162531530985,colgate,1529.374879816287,0.40188374684690154,2,0,1502.4677818540497,1525.356042347818
1999-01-22,lake-superior,1462.494830631907,0.4867732305725883,michigan-state,1571.6878761929786,0.5132267694274116,1,4,1457.627098326181,1576.5556084987045
1999-01-23,wisconsin,1474.4949871523845,0.6156491681659141,mankato-state,1492.6527984803647,0.38435083183408597,2,4,1468.3384954707253,1498.809290162024
1999-01-23,alaska,1463.1537210491597,0.6803946151383219,nebraska-omaha,1431.8950090863807,0.31960538486167817,7,0,1466.3497748977766,1428.6989552377638
1999-01-23,army,1493.2440881985458,0.6600312822962163,yale,1477.9938632734206,0.3399687177037836,1,5,1486.6437753755836,1484.5941760963829
1999-01-23,rensselaer,1540.7971905127552,0.7474450217777308,western-michigan,1452.307862435044,0.2525549782222692,2,0,1543.3227402949778,1449.7823126528212
1999-01-23,air-force,1487.1575967640556,0.5858503904736122,niagara,1526.9058097678455,0.4141496095263879,3,2,1491.2990928593194,1522.7643136725817
1999-01-23,north-dakota,1570.9738373451837,0.7576817323642953,minnesota,1472.9335729182944,0.24231826763570485,6,5,1573.3970200215408,1470.5103902419373
1999-01-23,denver,1502.3584695044938,0.6368084411345117,alaska-anchorage,1504.809243418845,0.3631915588654883,4,3,1505.9903850931487,1501.17732783019
1999-01-23,st-cloud-state,1499.3776711245107,0.7030990990123728,minnesota-duluth,1449.6156607715523,0.29690090098762717,5,3,1502.346680134387,1446.646651761676
1999-01-23,colorado-college,1523.5583877684383,0.7136110349081118,michigan-tech,1464.9562769489855,0.28638896509188827,3,1,1526.4222774193572,1462.0923872980666
1999-01-23,connecticut,1513.7092817618893,0.6770124358908525,iona,1485.1449437334786,0.3229875641091475,3,3,1511.9391574029808,1486.9150680923872
1999-01-23,fairfield,1441.5326317795873,0.5481751749475844,american-international,1507.9529218702994,0.4518248250524156,6,3,1446.0508800301116,1503.4346736197751
1999-01-23,holy-cross,1513.1792986475475,0.6964468877231009,sacred-heart,1468.9179738567316,0.3035531122768991,4,2,1516.2148297703166,1465.8824427339625
1999-01-23,canisius,1488.3768238620914,0.5464470567855256,quinnipiac-college,1556.0087832127897,0.45355294321447437,3,3,1487.9123532942363,1556.4732537806449
1999-01-23,new-hampshire,1560.49224183997,0.7109586430253381,umass-lowell,1504.1385015290325,0.2890413569746619,4,1,1563.3826554097166,1501.2480879592858
1999-01-23,massachusetts,1465.2711744361309,0.614437123451809,boston-university,1484.3182802093618,0.38556287654819105,5,4,1469.1268032016128,1480.4626514438798
1999-01-23,merrimack,1484.9645982477255,0.5299191096560225,maine,1564.1498044819057,0.47008089034397743,3,4,1479.6654071511653,1569.4489955784659
1999-01-23,providence,1521.9401061188028,0.6403273686123472,boston-college,1521.7422371567297,0.3596726313876528,2,5,1515.5368324326794,1528.1455108428531
1999-01-23,dartmouth,1476.7005821862567,0.6065163803289981,vermont,1501.5342315358434,0.39348361967100187,3,1,1480.6354183829667,1497.5993953391335
1999-01-23,colgate,1525.356042347818,0.6698267746882289,cornell,1502.4677818540497,0.33017322531177107,1,1,1523.6577746009357,1504.166049600932
1999-01-23,ohio-state,1517.9654193371296,0.603647825333325,michigan,1544.8844613266572,0.39635217466667505,1,1,1516.9289410837964,1545.9209395799903
1999-01-23,clarkson,1503.0798673595843,0.6163021633737324,st-lawrence,1520.7581306961654,0.38369783662626755,5,4,1506.916845725847,1516.9211523299027
1999-01-23,northern-michigan,1527.4992945212496,0.5727929286506066,michigan-state,1576.5556084987045,0.4272070713493934,1,1,1526.7713652347436,1577.2835377852105
1999-01-23,lake-superior,1457.627098326181,0.5248714809175044,notre-dame,1540.3303476876706,0.4751285190824956,3,1,1462.3783835170061,1535.5790624968456
1999-01-23,bowling-green,1500.5770979287893,0.6345502794961504,ferris-state,1504.721735662718,0.36544972050384955,4,4,1499.2315951338278,1506.0672384576794
1999-01-24,brown,1477.0024785498763,0.6224272975471393,northeastern,1490.1672614671318,0.3775727024528607,5,5,1475.7782055744049,1491.3915344426032
1999-01-24,wisconsin,1468.3384954707253,0.5987458688965844,mankato-state,1498.809290162024,0.40125413110341557,3,2,1472.3510367817594,1494.7967488509898
1999-01-24,canisius,1487.9123532942363,0.545121413068904,quinnipiac-college,1556.4732537806449,0.45487858693109584,3,3,1487.4611391635472,1556.924467911334
1999-01-24,denver,1505.9903850931487,0.64642292072479,alaska-anchorage,1501.17732783019,0.35357707927521,2,1,1509.5261558859008,1497.641557037438
1999-01-26,army,1486.6437753755836,0.5811509580345076,princeton,1529.7512027101861,0.4188490419654925,1,4,1480.8322657952385,1535.5627122905312
1999-01-26,boston-college,1528.1455108428531,0.7141008891370673,massachusetts,1469.1268032016128,0.28589911086293274,7,1,1531.0045019514826,1466.2678120929834
1999-01-28,brown,1475.7782055744049,0.6348938629562847,merrimack,1479.6654071511653,0.3651061370437153,3,2,1479.429266944842,1476.014345780728
1999-01-29,army,1480.8322657952385,0.6142726057886061,nichols,1500,0.3857273942113939,14,1,1484.6895397373526,1496.142726057886
1999-01-29,nebraska-omaha,1428.6989552377638,0.5085398052137895,niagara,1522.7643136725817,0.4914601947862105,2,8,1423.613557185626,1527.8497117247196
1999-01-29,minnesota,1470.5103902419373,0.6511514068632605,michigan-tech,1462.0923872980666,0.34884859313673955,4,2,1473.9988761733048,1458.6039013666991
1999-01-29,wisconsin,1472.3510367817594,0.5894395724698239,denver,1509.5261558859008,0.4105604275301761,5,5,1471.4566410570612,1510.420551610599
1999-01-29,minnesota-duluth,1446.646651761676,0.46157901586439026,north-dakota,1573.3970200215408,0.5384209841356097,3,4,1442.030861603032,1578.0128101801847
1999-01-29,connecticut,1511.9391574029808,0.6512644806314901,american-international,1503.4346736197751,0.3487355193685098,5,2,1515.4265125966658,1499.94731842609
1999-01-29,alaska-anchorage,1497.641557037438,0.6338017621926115,st-cloud-state,1502.346680134387,0.3661982378073885,1,1,1496.3035394155118,1503.6846977563132
1999-01-29,sacred-heart,1465.8824427339625,0.611725894381777,iona,1486.9150680923872,0.3882741056182231,8,4,1469.7651837901449,1483.0323270362048
1999-01-29,fairfield,1446.0508800301116,0.48435675624809943,quinnipiac-college,1556.924467911334,0.5156432437519006,1,3,1441.2073124676306,1561.768035473815
1999-01-29,canisius,1487.4611391635472,0.6011182647006595,holy-cross,1516.2148297703166,0.3988817352993405,1,4,1481.4499565165406,1522.226012417323
1999-01-29,massachusetts,1466.2678120929834,0.550574438781582,boston-college,1531.0045019514826,0.4494255612184181,1,3,1460.7620677051675,1536.5102463392984
1999-01-29,umass-lowell,1501.2480879592858,0.6671442028059508,boston-university,1480.4626514438798,0.3328557971940492,4,1,1504.5766459312263,1477.1340934719394
1999-01-29,providence,1515.5368324326794,0.5659394161216781,maine,1569.4489955784659,0.4340605838783219,4,7,1509.8774382714626,1575.1083897396827
1999-01-29,yale,1484.5941760963829,0.5868062592970203,colgate,1523.6577746009357,0.4131937407029796,5,1,1488.7261135034128,1519.5258371939058
1999-01-29,northeastern,1491.3915344426032,0.5402209236205652,new-hampshire,1563.3826554097166,0.45977907637943477,4,5,1485.9893252063976,1568.7848646459222
1999-01-29,union,1451.4562063029955,0.563748463389393,clarkson,1506.916845725847,0.436251536610607,3,5,1445.8187216691015,1512.554330359741
1999-01-29,princeton,1535.5627122905312,0.6805672754075556,cornell,1504.166049600932,0.31943272459244443,3,2,1538.7570395364555,1500.9717223550076
1999-01-29,rensselaer,1543.3227402949778,0.6742841052744079,st-lawrence,1516.9211523299027,0.3257158947255922,4,5,1536.5798992422338,1523.6639933826468
1999-01-29,alaska,1466.3497748977766,0.556712804851434,northern-michigan,1526.7713652347436,0.44328719514856607,2,3,1460.7826468492622,1532.338493283258
1999-01-29,lake-superior,1462.3783835170061,0.5898879368003972,bowling-green,1499.2315951338278,0.41011206319960286,2,3,1456.4795041490022,1505.1304745018317
1999-01-29,michigan-state,1577.2835377852105,0.6805246446194448,michigan,1545.9209395799903,0.31947535538055516,3,3,1575.478291339016,1547.7261860261847
1999-01-29,ohio-state,1516.9289410837964,0.7235567324088499,western-michigan,1449.7823126528212,0.2764432675911502,3,1,1519.6933737597078,1447.0178799769099
1999-01-29,ferris-state,1506.0672384576794,0.7038378543230616,miami,1455.6900093322258,0.29616214567693844,1,5,1499.0288599144487,1462.7283878754565
1999-01-30,nebraska-omaha,1423.613557185626,0.49390398564210464,niagara,1527.8497117247196,0.5060960143578953,3,1,1428.674517329205,1522.7887515811406
1999-01-30,mankato-state,1494.7967488509898,0.6601827259072665,brown,1479.429266944842,0.33981727409273355,0,3,1488.1949215919171,1486.0310942039148
1999-01-30,scranton,1500,0.6601090835184575,army,1484.6895397373526,0.3398909164815424,0,7,1493.3989091648154,1491.290630572537
1999-01-30,wisconsin,1471.4566410570612,0.5869453907092556,denver,1510.420551610599,0.41305460929074456,0,5,1465.5871871499687,1516.2900055176915
1999-01-30,minnesota,1473.9988761733048,0.6602182297086117,michigan-tech,1458.6039013666991,0.33978177029138845,4,2,1477.3966938762187,1455.2060836637852
1999-01-30,minnesota-duluth,1442.030861603032,0.4484021539871878,north-dakota,1578.0128101801847,0.5515978460128123,2,2,1442.54684006316,1577.4968317200567
1999-01-30,quinnipiac-college,1561.768035473815,0.7806827562681399,fairfield,1441.2073124676306,0.21931724373186015,10,0,1563.9612079111337,1439.0141400303119
1999-01-30,alaska-anchorage,1496.3035394155118,0.6302191097209879,st-cloud-state,1503.6846977563132,0.36978089027901206,1,1,1495.0013483183018,1504.9868888535232
1999-01-30,canisius,1481.4499565165406,0.584414088336979,holy-cross,1522.226012417323,0.415585911663021,3,2,1485.6058156331708,1518.070153300693
1999-01-30,iona,1483.0323270362048,0.657465090189415,sacred-heart,1469.7651837901449,0.34253490981058504,3,7,1476.4576761343108,1476.339834692039
1999-01-30,american-international,1499.94731842609,0.6192912115669277,connecticut,1515.4265125966658,0.3807087884330723,2,4,1493.7544063104208,1521.619424712335
1999-01-30,yale,1488.7261135034128,0.6236699807487277,cornell,1500.9717223550076,0.37633001925127235,4,2,1492.4894136959256,1497.2084221624948
1999-01-30,new-hampshire,1568.7848646459222,0.7139700885511107,providence,1509.8774382714626,0.2860299114488893,4,2,1571.6451637604112,1507.0171391569736
1999-01-30,vermont,1497.5993953391335,0.6622414159912685,dartmouth,1480.6354183829667,0.3377585840087315,3,2,1500.9769811792207,1477.2578325428794
1999-01-30,union,1445.8187216691015,0.5318400730361317,st-lawrence,1523.6639933826468,0.46815992696386827,0,4,1440.50032093874,1528.9823941130082
1999-01-30,princeton,1538.7570395364555,0.6651544687626307,colgate,1519.5258371939058,0.3348455312373692,2,1,1542.1054948488293,1516.177381881532
1999-01-30,rensselaer,1536.5798992422338,0.6712730605829713,clarkson,1512.554330359741,0.3287269394170287,3,5,1529.8671686364041,1519.2670609655706
1999-01-30,alaska,1460.7826468492622,0.5408432175544321,northern-michigan,1532.338493283258,0.4591567824455679,2,2,1460.374214673718,1532.7469254588023
1999-01-30,ohio-state,1519.6933737597078,0.7298772816970017,western-michigan,1447.0178799769099,0.27012271830299833,8,0,1522.3946009427377,1444.31665279388
1999-01-30,lake-superior,1456.4795041490022,0.5733638038397154,bowling-green,1505.1304745018317,0.4266361961602845,4,3,1460.745866110605,1500.864112540229
1999-01-30,notre-dame,1535.5790624968456,0.6238030324558569,michigan,1547.7261860261847,0.37619696754414317,3,2,1539.341032172287,1543.9642163507433
1999-01-30,ferris-state,1499.0288599144487,0.6866725191247441,miami,1462.7283878754565,0.31332748087525586,2,2,1497.1621347232012,1464.595113066704
1999-01-31,merrimack,1476.014345780728,0.6013824031511263,umass-lowell,1504.5766459312263,0.39861759684887366,3,4,1470.0005217492167,1510.5904699627376
1999-01-31,mankato-state,1488.1949215919171,0.6429295987884008,brown,1486.0310942039148,0.3570704012115992,3,8,1481.7656256040332,1492.4603901917988
1999-02-01,boston-university,1477.1340934719394,0.5581974431057743,boston-college,1536.5102463392984,0.4418025568942256,3,2,1481.5521190408817,1532.092220770356
1999-02-01,harvard,1498.9433226232372,0.6570590181933769,northeastern,1485.9893252063976,0.342940981806623,3,4,1492.3727324413035,1492.5599153883313
1999-02-02,quinnipiac-college,1563.9612079111337,0.7465006904911016,sacred-heart,1476.339834692039,0.25349930950889843,6,1,1566.4962010062227,1473.80484159695
1999-02-05,air-force,1491.2990928593194,0.606300310489817,denver,1516.2900055176915,0.39369968951018286,3,7,1485.2360897544213,1522.3530086225896
1999-02-05,alaska-anchorage,1495.0013483183018,0.7063243647177269,minnesota-duluth,1442.54684006316,0.29367563528227314,5,3,1497.9381046711246,1439.6100837103372
1999-02-05,st-cloud-state,1504.9868888535232,0.6904981422290423,wisconsin,1465.5871871499687,0.30950185777095773,4,5,1498.0819074312328,1472.492168572259
1999-02-05,michigan-tech,1455.2060836637852,0.4679649774404705,north-dakota,1577.4968317200567,0.5320350225595295,3,9,1450.5264338893805,1582.1764814944613
1999-02-05,colorado-college,1526.4222774193572,0.7022133987482243,minnesota,1477.3966938762187,0.2977866012517757,5,1,1529.400143431875,1474.418827863701
1999-02-05,quinnipiac-college,1566.4962010062227,0.6971953494862452,connecticut,1521.619424712335,0.3028046505137549,0,1,1559.5242475113603,1528.5913782071975
1999-02-05,iona,1476.4576761343108,0.6278455753984714,canisius,1485.6058156331708,0.37215442460152864,2,5,1470.1792203803261,1491.8842713871554
1999-02-05,holy-cross,1518.070153300693,0.7370572551041199,fairfield,1439.0141400303119,0.2629427448958801,5,1,1520.6995807496517,1436.3847125813531
1999-02-05,northeastern,1492.5599153883313,0.5250936639864752,maine,1575.1083897396827,0.47490633601352483,1,5,1487.3089787484666,1580.3593263795474
1999-02-05,umass-lowell,1510.5904699627376,0.6447901145981544,providence,1507.0171391569736,0.3552098854018458,2,5,1504.142568816756,1513.4650403029552
1999-02-05,boston-university,1481.5521190408817,0.6552376403749701,merrimack,1470.0005217492167,0.3447623596250298,6,3,1484.999742637132,1466.5528981529665
1999-02-05,boston-college,1532.092220770356,0.7283477072696789,massachusetts,1460.7620677051675,0.27165229273032115,5,4,1534.8087436976593,1458.0455447778643
1999-02-05,union,1440.50032093874,0.5688215368971219,harvard,1492.3727324413035,0.4311784631028781,1,1,1439.8121055697688,1493.0609478102747
1999-02-05,rensselaer,1529.8671686364041,0.6880410727726382,brown,1492.4603901917988,0.3119589272273619,7,3,1532.9867579086776,1489.3408009195252
1999-02-05,st-lawrence,1528.9823941130082,0.676308490789519,vermont,1500.9769811792207,0.32369150921048095,1,1,1527.219309205113,1502.740066087116
1999-02-05,cornell,1497.2084221624948,0.6462991710094855,yale,1492.4894136959256,0.3537008289905144,1,2,1490.7454304524,1498.9524054060205
1999-02-05,colgate,1516.177381881532,0.6050117967243825,princeton,1542.1054948488293,0.39498820327561734,3,1,1520.1272639142883,1538.155612816073
1999-02-05,clarkson,1519.2670609655706,0.693699204161149,dartmouth,1477.2578325428794,0.306300795838851,2,1,1522.330068923959,1474.194824584491
1999-02-05,western-michigan,1444.31665279388,0.6185059403612987,alaska,1460.374214673718,0.3814940596387013,6,3,1448.131593390267,1456.5592740773309
1999-02-05,notre-dame,1539.341032172287,0.5908846046808724,michigan-state,1575.478291339016,0.4091153953191275,2,2,1538.4321861254782,1576.3871373858249
1999-02-05,michigan,1543.9642163507433,0.7416744147476954,lake-superior,1460.745866110605,0.2583255852523046,3,6,1536.5474722032664,1468.162610258082
1999-02-05,bowling-green,1500.864112540229,0.611044968776496,ohio-state,1522.3946009427377,0.3889550312235041,2,3,1494.753662852464,1528.5050506305026
1999-02-06,denver,1522.3530086225896,0.6919573409722576,mankato-state,1481.7656256040332,0.3080426590277424,6,4,1525.4334352128672,1478.6851990137557
1999-02-06,alaska-anchorage,1497.9381046711246,0.7132884732019588,minnesota-duluth,1439.6100837103372,0.2867115267980412,0,0,1495.805219939105,1441.7429684423569
1999-02-06,st-cloud-state,1498.0819074312328,0.6732568793461607,wisconsin,1472.492168572259,0.3267431206538393,1,3,1491.3493386377713,1479.2247373657206
1999-02-06,michigan-tech,1450.5264338893805,0.4545774970329618,north-dakota,1582.1764814944613,0.5454225029670382,1,3,1445.980658919051,1586.722256464791
1999-02-06,colorado-college,1529.400143431875,0.7093324551616915,minnesota,1474.418827863701,0.2906675448383085,3,1,1532.306818880258,1471.5121524153178
1999-02-06,connecticut,1528.5913782071975,0.5981066587191732,quinnipiac-college,1559.5242475113603,0.4018933412808267,1,4,1522.6103116200059,1565.505314098552
1999-02-06,iona,1470.1792203803261,0.610806117315019,canisius,1491.8842713871554,0.38919388268498095,3,4,1464.071159207176,1497.9923325603056
1999-02-06,massachusetts,1458.0455447778643,0.628707044236996,merrimack,1466.5528981529665,0.37129295576300414,3,1,1461.7584743354944,1462.8399685953364
1999-02-06,fairfield,1436.3847125813531,0.5225573964696395,holy-cross,1520.6995807496517,0.4774426035303605,1,4,1431.1591386166567,1525.925154714348
1999-02-06,providence,1513.4650403029552,0.6523331565556127,umass-lowell,1504.142568816756,0.34766684344438725,2,4,1506.941708737399,1510.6659003823122
1999-02-06,st-lawrence,1527.219309205113,0.7070044922557668,dartmouth,1474.194824584491,0.2929955077442333,4,3,1530.1492642825554,1471.2648695070486
1999-02-06,union,1439.8121055697688,0.5721273946502776,brown,1489.3408009195252,0.4278726053497224,2,5,1434.090831623266,1495.062074866028
1999-02-06,colgate,1520.1272639142883,0.667641812851033,yale,1498.9524054060205,0.33235818714896703,4,4,1518.450845785778,1500.6288235345307
1999-02-06,cornell,1490.7454304524,0.5751100758433224,princeton,1538.155612816073,0.4248899241566776,8,4,1494.9943296939666,1533.9067135745063
1999-02-06,clarkson,1522.330068923959,0.6656143307138415,vermont,1502.740066087116,0.33438566928615854,3,2,1525.6739256168207,1499.3962093942544
1999-02-06,michigan,1536.5474722032664,0.6506601365992511,ohio-state,1528.5050506305026,0.34933986340074885,2,3,1530.0408708372738,1535.0116519964952
1999-02-06,notre-dame,1538.4321861254782,0.7401877547692459,alaska,1456.5592740773309,0.259812245230754,5,2,1541.0303085777857,1453.9611516250234
1999-02-06,lake-superior,1468.162610258082,0.488166164375656,michigan-state,1576.3871373858249,0.5118338356243439,2,3,1463.2809486143253,1581.2687990295815
1999-02-06,bowling-green,1494.753662852464,0.6993121401172765,western-michigan,1448.131593390267,0.3006878598827235,1,4,1487.7605414512911,1455.1247147914398
1999-02-07,air-force,1485.2360897544213,0.6487060232271878,mankato-state,1478.6851990137557,0.3512939767728121,0,2,1478.7490295221494,1485.1722592460276
1999-02-07,maine,1580.3593263795474,0.651538565167119,new-hampshire,1571.6451637604112,0.348461434832881,4,3,1583.843940727876,1568.1605494120824
1999-02-08,boston-university,1484.999742637132,0.6369968599525114,northeastern,1487.3089787484666,0.3630031400474886,4,2,1488.629774037607,1483.6789473479917
1999-02-08,boston-college,1534.8087436976593,0.693379343236702,harvard,1493.0609478102747,0.30662065676329786,6,4,1537.8749502652922,1489.9947412426418
1999-02-11,wisconsin,1479.2247373657206,0.5671128514284789,colorado-college,1532.306818880258,0.4328871485715211,5,4,1483.5536088514357,1527.977947394543
1999-02-12,st-cloud-state,1491.3493386377713,0.7183782831742168,nebraska-omaha,1428.674517329205,0.2816217168257832,2,0,1494.1655558060293,1425.858300160947
1999-02-12,providence,1506.941708737399,0.6605488701024747,army,1491.290630572537,0.33945112989752535,6,2,1510.3362200363742,1487.896119273562
1999-02-12,mankato-state,1485.1722592460276,0.5888245704649913,niagara,1522.7887515811406,0.4111754295350087,3,3,1484.2840135413776,1523.6769972857905
1999-02-12,air-force,1478.7490295221494,0.5190500127901435,quinnipiac-college,1565.505314098552,0.4809499872098565,2,0,1483.558529394248,1560.6958142264534
1999-02-12,north-dakota,1586.722256464791,0.716761345369916,denver,1525.4334352128672,0.283238654630084,7,3,1589.5546430110917,1522.6010486665664
1999-02-12,connecticut,1522.6103116200059,0.6356572604223485,holy-cross,1525.925154714348,0.36434273957765156,0,1,1516.2537390157825,1532.2817273185715
1999-02-12,minnesota-duluth,1441.7429684423569,0.634426054257068,michigan-tech,1445.980658919051,0.365573945742932,4,5,1435.3987078997861,1452.3249194616217
1999-02-12,fairfield,1431.1591386166567,0.5953650521820428,iona,1464.071159207176,0.4046349478179572,3,10,1435.2054880948363,1460.0248097289964
1999-02-12,umass-lowell,1510.6659003823122,0.7020711491782535,massachusetts,1461.7584743354944,0.29792885082174647,2,1,1513.6451888905297,1458.779185827277
1999-02-12,american-international,1493.7544063104208,0.6344257394775661,canisius,1497.9923325603056,0.36557426052243386,3,2,1497.410148915645,1494.3365899550813
1999-02-12,northeastern,1483.6789473479917,0.6672126421245992,merrimack,1462.8399685953364,0.3327873578754008,2,5,1477.0068209267456,1469.5120950165824
1999-02-12,vermont,1499.3962093942544,0.6458817475087343,cornell,1494.9943296939666,0.35411825249126566,2,3,1492.937391919167,1501.4531471690539
1999-02-12,boston-university,1488.629774037607,0.5294235470443656,new-hampshire,1568.1605494120824,0.47057645295563455,2,2,1488.3355385671632,1568.4547848825262
1999-02-12,st-lawrence,1530.1492642825554,0.7555810068228266,union,1434.090831623266,0.2444189931771735,8,2,1532.593454214327,1431.6466416914943
1999-02-12,dartmouth,1471.2648695070486,0.5754254225811747,colgate,1518.450845785778,0.42457457741882537,5,2,1475.5106152812368,1514.2051000115898
1999-02-12,harvard,1489.9947412426418,0.6258447630960603,yale,1500.6288235345307,0.3741552369039397,3,2,1493.7362936116813,1496.8872711654913
1999-02-12,clarkson,1525.6739256168207,0.6303107646421643,rensselaer,1532.9867579086776,0.3696892353578357,6,4,1529.370817970399,1529.2898655550994
1999-02-12,brown,1495.062074866028,0.5871118365175729,princeton,1533.9067135745063,0.41288816348242713,4,5,1489.1909565008523,1539.777831939682
1999-02-12,western-michigan,1455.1247147914398,0.5826495057149501,ferris-state,1497.1621347232012,0.41735049428504994,2,5,1449.2982197342903,1502.9886297803507
1999-02-12,alaska,1453.9611516250234,0.594133883782783,bowling-green,1487.7605414512911,0.405866116217217,4,3,1458.0198127871956,1483.701880289119
1999-02-12,northern-michigan,1532.7469254588023,0.637056103568546,ohio-state,1535.0116519964952,0.3629438964314539,2,6,1526.3763644231167,1541.3822130321807
1999-02-12,michigan-state,1581.2687990295815,0.6915290835325111,notre-dame,1541.0303085777857,0.30847091646748886,1,0,1584.3535081942564,1537.9455994131108
1999-02-12,lake-superior,1463.2809486143253,0.6383203353444071,miami,1464.595113066704,0.36167966465559287,5,3,1466.8977452608813,1460.978316420148
1999-02-13,st-cloud-state,1494.1655558060293,0.7248911054504746,nebraska-omaha,1425.858300160947,0.2751088945495253,5,0,1496.9166447515245,1423.1072112154518
1999-02-13,air-force,1483.558529394248,0.5328546832937718,quinnipiac-college,1560.6958142264534,0.4671453167062281,3,5,1478.2299825613102,1566.0243610593911
1999-02-13,mankato-state,1484.2840135413776,0.5863464479752517,niagara,1523.6769972857905,0.41365355202474824,5,0,1488.420549061625,1519.5404617655431
1999-02-13,wisconsin,1483.5536088514357,0.5793045662948263,colorado-college,1527.977947394543,0.4206954337051737,0,3,1477.7605631884874,1533.7709930574913
1999-02-13,north-dakota,1589.5546430110917,0.7233344136227726,denver,1522.6010486665664,0.27666558637722743,11,4,1582.321298874864,1529.8343928027941
1999-02-13,minnesota,1471.5121524153178,0.6072587873183438,alaska-anchorage,1495.805219939105,0.39274121268165624,5,1,1475.4395645421343,1491.8778078122884
1999-02-13,iona,1460.0248097289964,0.6722805371712098,fairfield,1435.2054880948363,0.3277194628287901,9,1,1463.3020043572842,1431.9282934665484
1999-02-13,minnesota-duluth,1435.3987078997861,0.6173253790721872,michigan-tech,1452.3249194616217,0.38267462092781274,6,4,1439.2254541090642,1448.4981732523436
1999-02-13,holy-cross,1532.2817273185715,0.6610351925362813,connecticut,1516.2537390157825,0.33896480746371876,3,2,1535.6713753932086,1512.8640909411454
1999-02-13,american-international,1497.410148915645,0.6441309231857113,canisius,1494.3365899550813,0.35586907681428864,0,4,1490.968839683788,1500.7778991869384
1999-02-13,new-hampshire,1568.4547848825262,0.7586342171908134,merrimack,1469.5120950165824,0.24136578280918652,7,1,1570.868442710618,1467.0984371884906
1999-02-13,providence,1510.3362200363742,0.6686958253833062,boston-university,1488.3355385671632,0.33130417461669387,6,3,1513.649261782541,1485.0224968209964
1999-02-13,massachusetts,1458.779185827277,0.6155540550728162,northeastern,1477.0068209267456,0.3844459449271838,6,3,1462.6236452765488,1473.1623614774737
1999-02-13,maine,1583.843940727876,0.6985210364377867,boston-college,1537.8749502652922,0.3014789635622133,6,4,1586.8587303634981,1534.8601606296702
1999-02-13,vermont,1492.937391919167,0.6114044266961418,colgate,1514.2051000115898,0.3885955733038582,5,1,1496.8233476522057,1510.3191442785512
